filename,width,height,class,xmin,ymin,xmax,ymax
aug1_240_11.PNG,538,361,UK_PP_address,240.2105865478516,155.13526916503906,284.9330139160156,215.59678649902344
aug1_240_11.PNG,538,361,UK_PP_id,24.43112564086914,54.89428329467773,87.55548095703125,150.2288818359375
aug1_242_11.PNG,538,361,UK_PP_fn,173.63516235351562,204.1652984619141,238.2972717285156,303.1459045410156
aug1_242_11.PNG,538,361,UK_PP_ln,138.41627502441406,192.11849975585938,214.9271545410156,315.7656555175781
aug1_242_11.PNG,538,361,UK_PP_country,215.6161651611328,221.0963134765625,262.19284057617193,290.8276672363281
aug1_242_11.PNG,538,361,UK_PP_dob,209.99102783203125,155.85719299316406,285.9764404296875,277.32498168945307
aug1_242_11.PNG,538,361,UK_PP_address,240.8166961669922,154.6597900390625,283.9950866699219,215.6176605224609
aug1_242_11.PNG,538,361,UK_PP_id,28.719390869140625,46.858604431152344,88.96675872802734,143.49185180664062
aug1_244_11.PNG,538,361,UK_PP_fn,172.55606079101562,201.40817260742188,234.3470001220703,301.4142150878906
aug1_244_11.PNG,538,361,UK_PP_ln,137.81181335449222,188.0779571533203,210.51792907714844,313.27227783203125
aug1_244_11.PNG,538,361,UK_PP_country,213.9861297607422,219.6707305908203,258.59237670898443,290.0606689453125
aug1_244_11.PNG,538,361,UK_PP_dob,210.59207153320312,154.36749267578125,282.8818664550781,277.30380249023443
aug1_244_11.PNG,538,361,UK_PP_address,241.45713806152344,154.21578979492188,283.0389099121094,215.5957336425781
aug1_244_11.PNG,538,361,UK_PP_id,33.300399780273445,38.98574447631836,90.59737396240234,136.7999267578125
aug1_246_11.PNG,538,361,UK_PP_fn,171.5944366455078,198.6255798339844,230.4389495849609,299.53521728515625
aug1_246_11.PNG,538,361,UK_PP_ln,137.36717224121094,184.02818298339844,206.1799468994141,310.6171569824219
aug1_246_11.PNG,538,361,UK_PP_country,212.4231109619141,218.19741821289062,255.0045928955078,289.1601867675781
aug1_246_11.PNG,538,361,UK_PP_dob,211.2642822265625,152.90960693359375,279.7703857421875,277.16470336914057
aug1_246_11.PNG,538,361,UK_PP_address,242.13113403320312,153.80381774902344,282.06561279296875,215.53106689453125
aug1_246_11.PNG,538,361,UK_PP_id,38.16857147216797,31.285297393798828,92.44535064697266,130.16123962402344
aug1_248_11.PNG,538,361,UK_PP_fn,170.75149536132812,195.8208923339844,226.57786560058597,297.51116943359375
aug1_248_11.PNG,538,361,UK_PP_ln,137.08291625976562,179.97412109375,201.9185028076172,307.80352783203125
aug1_248_11.PNG,538,361,UK_PP_country,210.9290313720703,216.67819213867188,251.4338531494141,288.1273498535156
aug1_248_11.PNG,538,361,UK_PP_dob,212.0068359375,151.4853515625,276.64578247070307,276.90780639648443
aug1_248_11.PNG,538,361,UK_PP_address,242.8378753662109,153.4243621826172,281.07638549804693,215.4237060546875
aug1_248_11.PNG,538,361,UK_PP_id,43.31797790527344,23.766645431518555,94.5084228515625,123.58389282226562
aug1_250_11.PNG,538,361,UK_PP_fn,170.02825927734375,192.9975433349609,222.7684783935547,295.3445739746094
aug1_250_11.PNG,538,361,UK_PP_ln,136.95938110351562,175.92068481445312,197.7388000488281,304.83477783203125
aug1_250_11.PNG,538,361,UK_PP_country,209.50570678710938,215.1148681640625,247.884521484375,286.9633483886719
aug1_250_11.PNG,538,361,UK_PP_dob,212.8188323974609,150.09645080566406,273.51187133789057,276.533447265625
aug1_250_11.PNG,538,361,UK_PP_address,243.5764923095703,153.07791137695312,280.07247924804693,215.2738037109375
aug1_250_11.PNG,538,361,UK_PP_id,48.74234390258789,16.438949584960938,96.78409576416016,117.0758819580078
aug1_252_11.PNG,538,361,UK_PP_fn,169.42559814453125,190.15896606445312,219.01541137695312,293.0380554199219
aug1_252_11.PNG,538,361,UK_PP_ln,136.99671936035156,171.87283325195312,193.6459045410156,301.71453857421875
aug1_252_11.PNG,538,361,UK_PP_country,208.1548614501953,213.50938415527344,244.3609161376953,285.6696472167969
aug1_252_11.PNG,538,361,UK_PP_dob,213.6992645263672,148.7445831298828,270.37246704101557,276.0421142578125
aug1_252_11.PNG,538,361,UK_PP_address,244.3460693359375,152.7648468017578,279.0550537109375,215.0815277099609
aug1_252_11.PNG,538,361,UK_PP_id,54.43505859375,9.311137199401855,99.26958465576172,110.6451416015625
aug1_254_11.PNG,538,361,UK_PP_fn,168.9442596435547,187.3086242675781,215.3232421875,290.59442138671875
aug1_254_11.PNG,538,361,UK_PP_ln,137.19486999511722,167.8354949951172,189.6448211669922,298.4466247558594
aug1_254_11.PNG,538,361,UK_PP_country,206.87814331054688,211.8636779785156,240.8673248291016,284.2478332519531
aug1_254_11.PNG,538,361,UK_PP_dob,214.64707946777344,147.431396484375,267.2313842773437,275.43435668945307
aug1_254_11.PNG,538,361,UK_PP_address,245.1457061767578,152.485595703125,278.025390625,214.8471221923828
aug1_254_11.PNG,538,361,UK_PP_id,60.38918685913086,2.391892194747925,101.96186065673828,104.29950714111328
aug1_256_11.PNG,538,361,UK_PP_fn,168.58482360839844,184.44998168945312,211.69647216796875,288.01666259765625
aug1_256_11.PNG,538,361,UK_PP_ln,137.55361938476562,163.8135986328125,185.74041748046875,295.0350036621094
aug1_256_11.PNG,538,361,UK_PP_country,205.6771240234375,210.1797637939453,237.4080047607422,282.6995849609375
aug1_256_11.PNG,538,361,UK_PP_dob,215.6611175537109,146.15850830078125,264.09243774414057,274.71096801757807
aug1_256_11.PNG,538,361,UK_PP_address,245.9743804931641,152.24046325683594,276.9847412109375,214.5708770751953
aug1_256_11.PNG,538,361,UK_PP_id,66.59747314453125,0.0,104.85765075683594,98.04671478271484
aug1_258_11.PNG,538,361,UK_PP_fn,168.3477325439453,181.58653259277344,208.1395263671875,285.3078918457031
aug1_258_11.PNG,538,361,UK_PP_ln,138.072509765625,159.81201171875,181.9374542236328,291.4838562011719
aug1_258_11.PNG,538,361,UK_PP_country,204.55323791503903,208.45970153808597,233.9871826171875,281.02685546875
aug1_258_11.PNG,538,361,UK_PP_dob,216.7401428222656,144.92745971679688,260.95950317382807,273.87277221679693
aug1_258_11.PNG,538,361,UK_PP_address,246.8311309814453,152.02976989746094,275.934326171875,214.25311279296875
aug1_258_11.PNG,538,361,UK_PP_id,73.05236053466797,0.0,107.95342254638672,91.89437866210938
aug1_260_11.PNG,538,361,UK_PP_fn,168.23326110839844,178.7217559814453,204.6567230224609,282.4714660644531
aug1_260_11.PNG,538,361,UK_PP_ln,138.75091552734378,155.83563232421875,178.2405548095703,287.7974853515625
aug1_260_11.PNG,538,361,UK_PP_country,203.50787353515625,206.7055511474609,230.6090240478516,279.23162841796875
aug1_260_11.PNG,538,361,UK_PP_dob,217.88282775878903,143.73974609375,257.83633422851557,272.92080688476557
aug1_260_11.PNG,538,361,UK_PP_address,247.7148742675781,151.85374450683594,274.87548828125,213.8942413330078
aug1_260_11.PNG,538,361,UK_PP_id,79.74597930908203,0.0,111.24539947509766,85.84999084472656
aug1_262_11.PNG,538,361,UK_PP_fn,168.24156188964844,175.85914611816406,201.25230407714844,279.51077270507807
aug1_262_11.PNG,538,361,UK_PP_ln,139.5880126953125,151.88931274414062,174.65423583984375,283.9803771972656
aug1_262_11.PNG,538,361,UK_PP_country,202.5423126220703,204.91949462890625,227.27761840820312,277.31613159179693
aug1_262_11.PNG,538,361,UK_PP_dob,219.0877990722656,142.59683227539062,254.72677612304688,271.85626220703125
aug1_262_11.PNG,538,361,UK_PP_address,248.6245574951172,151.712646484375,273.8095092773437,213.4946594238281
aug1_262_11.PNG,538,361,UK_PP_id,86.67017364501953,0.0,114.72958374023438,79.92092895507812
aug1_264_11.PNG,538,361,UK_PP_fn,168.37261962890625,173.002197265625,197.9304351806641,276.42947387695307
aug1_264_11.PNG,538,361,UK_PP_ln,140.58277893066406,147.97784423828125,171.18287658691406,280.03720092773443
aug1_264_11.PNG,538,361,UK_PP_country,201.65771484375,203.10366821289062,223.9970550537109,275.2826538085937
aug1_264_11.PNG,538,361,UK_PP_dob,220.35357666015625,141.50009155273438,251.63461303710938,270.68038940429693
aug1_264_11.PNG,538,361,UK_PP_address,249.5590667724609,151.60659790039062,272.73764038085943,213.05490112304688
aug1_264_11.PNG,538,361,UK_PP_id,93.8165054321289,0.0,118.40171813964844,74.11439514160156
aug1_266_11.PNG,538,361,UK_PP_fn,168.6262664794922,170.1543731689453,194.6951446533203,273.23126220703125
aug1_266_11.PNG,538,361,UK_PP_ln,141.73399353027344,144.1060028076172,167.83067321777344,275.97274780273443
aug1_266_11.PNG,538,361,UK_PP_country,200.85516357421875,201.26031494140625,220.77133178710938,273.13369750976557
aug1_266_11.PNG,538,361,UK_PP_dob,221.6786346435547,140.45085144042972,248.5636138916016,269.39468383789057
aug1_266_11.PNG,538,361,UK_PP_address,250.5172576904297,151.5357666015625,271.66122436523443,212.57546997070312
aug1_266_11.PNG,538,361,UK_PP_id,101.17627716064452,0.0,122.25733184814452,68.43748474121094
aug1_268_11.PNG,538,361,UK_PP_fn,169.00222778320312,167.31915283203125,191.55039978027344,269.92010498046875
aug1_268_11.PNG,538,361,UK_PP_ln,143.04026794433594,140.27850341796878,164.60174560546875,271.7919921875
aug1_268_11.PNG,538,361,UK_PP_country,200.13563537597656,199.39166259765625,217.60435485839844,270.87191772460943
aug1_268_11.PNG,538,361,UK_PP_dob,223.0613250732422,139.45042419433594,245.5175018310547,268.00064086914057
aug1_268_11.PNG,538,361,UK_PP_address,251.4979705810547,151.50021362304688,270.58157348632807,212.0569610595703
aug1_268_11.PNG,538,361,UK_PP_id,108.74050903320312,0.0,126.29173278808594,62.89710235595703
aug1_270_11.PNG,538,361,UK_PP_fn,169.5,164.5,188.5,266.5
aug1_270_11.PNG,538,361,UK_PP_ln,144.5,136.5,161.5,267.5
aug1_270_11.PNG,538,361,UK_PP_country,199.5,197.5,214.5,268.5
aug1_270_11.PNG,538,361,UK_PP_dob,224.5,138.5,242.5,266.5
aug1_270_11.PNG,538,361,UK_PP_address,252.5,151.5,269.5,211.5
aug1_270_11.PNG,538,361,UK_PP_id,116.5,0.0,130.5,57.5
aug1_272_11.PNG,538,361,UK_PP_fn,166.5592498779297,161.03724670410156,189.10743713378903,263.63821411132807
aug1_272_11.PNG,538,361,UK_PP_ln,141.53958129882812,132.18182373046878,163.10105895996094,263.6953125
aug1_272_11.PNG,538,361,UK_PP_country,196.4711761474609,195.0641326904297,213.93991088867188,266.5443725585937
aug1_272_11.PNG,538,361,UK_PP_dob,221.5257568359375,136.97256469726562,243.9819183349609,265.52276611328125
aug1_272_11.PNG,538,361,UK_PP_address,251.42816162109372,150.9418182373047,270.51177978515625,211.4985656738281
aug1_272_11.PNG,538,361,UK_PP_id,120.88553619384766,0.0,138.43675231933594,52.74134826660156
aug1_274_11.PNG,538,361,UK_PP_fn,163.74331665039062,157.59820556640625,189.81219482421875,260.67510986328125
aug1_274_11.PNG,538,361,UK_PP_ln,138.73446655273438,127.92250061035156,164.83114624023438,259.78924560546875
aug1_274_11.PNG,538,361,UK_PP_country,193.53073120117188,192.6105194091797,213.4468994140625,264.48391723632807
aug1_274_11.PNG,538,361,UK_PP_dob,218.60934448242188,135.49815368652344,245.49432373046875,264.44195556640625
aug1_274_11.PNG,538,361,UK_PP_address,250.37774658203125,150.41966247558594,271.521728515625,211.45936584472656
aug1_274_11.PNG,538,361,UK_PP_id,125.45153045654295,0.0,146.5325927734375,48.13835144042969
aug1_276_11.PNG,538,361,UK_PP_fn,161.0556182861328,154.18707275390625,190.6134490966797,257.61434936523443
aug1_276_11.PNG,538,361,UK_PP_ln,136.08804321289062,123.72724151611328,166.6881561279297,255.78659057617188
aug1_276_11.PNG,538,361,UK_PP_country,190.6822204589844,190.14215087890625,213.0215759277344,262.32113647460943
aug1_276_11.PNG,538,361,UK_PP_dob,215.75433349609372,134.07856750488278,247.03536987304688,263.25888061523443
aug1_276_11.PNG,538,361,UK_PP_address,249.3500061035156,149.93414306640625,272.52859497070307,211.3824462890625
aug1_276_11.PNG,538,361,UK_PP_id,130.19241333007812,0.0,154.77761840820312,43.69661331176758
aug1_278_11.PNG,538,361,UK_PP_fn,158.4994354248047,150.8079833984375,191.51019287109372,254.45962524414062
aug1_278_11.PNG,538,361,UK_PP_ln,133.60356140136722,119.60115051269531,168.6697998046875,251.6922149658203
aug1_278_11.PNG,538,361,UK_PP_country,187.92913818359372,187.6620330810547,212.66444396972656,260.05865478515625
aug1_278_11.PNG,538,361,UK_PP_dob,212.9641876220703,132.71554565429688,248.6031646728516,261.9749755859375
aug1_278_11.PNG,538,361,UK_PP_address,248.34620666503903,149.48587036132812,273.53115844726557,211.2678985595703
aug1_278_11.PNG,538,361,UK_PP_id,135.1024169921875,0.0,163.1618194580078,39.42155456542969
aug1_280_11.PNG,538,361,UK_PP_fn,156.077880859375,147.465087890625,192.5013427734375,251.21478271484372
aug1_280_11.PNG,538,361,UK_PP_ln,131.28404235839844,115.54926300048828,170.773681640625,247.51109313964844
aug1_280_11.PNG,538,361,UK_PP_country,185.2748260498047,185.17318725585938,212.3759613037109,257.69924926757807
aug1_280_11.PNG,538,361,UK_PP_dob,210.2423095703125,131.41073608398438,250.19581604003903,260.591796875
aug1_280_11.PNG,538,361,UK_PP_address,247.3675842285156,149.07537841796875,274.5281982421875,211.1158599853516
aug1_280_11.PNG,538,361,UK_PP_id,140.175537109375,0.0,171.6749725341797,35.31837463378906
aug1_282_11.PNG,538,361,UK_PP_fn,153.79391479492188,144.1624298095703,193.5857086181641,247.88380432128903
aug1_282_11.PNG,538,361,UK_PP_ln,129.13230895996094,111.57649993896484,172.99725341796875,243.2483367919922
aug1_282_11.PNG,538,361,UK_PP_country,182.72251892089844,182.67864990234372,212.15646362304688,255.2458038330078
aug1_282_11.PNG,538,361,UK_PP_dob,207.59202575683597,130.16572570800778,251.81138610839844,259.11102294921875
aug1_282_11.PNG,538,361,UK_PP_address,246.4152984619141,148.7031707763672,275.51852416992193,210.9265289306641
aug1_282_11.PNG,538,361,UK_PP_id,145.40562438964844,0.0,180.3066864013672,31.39207649230957
aug1_284_11.PNG,538,361,UK_PP_fn,151.65029907226562,140.90403747558594,194.76194763183597,244.47071838378903
aug1_284_11.PNG,538,361,UK_PP_ln,127.1509780883789,107.68771362304688,175.3377685546875,238.90911865234372
aug1_284_11.PNG,538,361,UK_PP_country,180.2753143310547,180.18145751953125,212.00621032714844,252.70127868652344
aug1_284_11.PNG,538,361,UK_PP_dob,205.0165557861328,128.9820556640625,253.4478759765625,257.53451538085943
aug1_284_11.PNG,538,361,UK_PP_address,245.49053955078125,148.3697052001953,276.50088500976557,210.70013427734372
aug1_284_11.PNG,538,361,UK_PP_id,150.7863006591797,0.0,189.0464630126953,27.647443771362305
aug1_286_11.PNG,538,361,UK_PP_fn,149.64964294433594,137.69389343261722,196.02862548828125,240.97970581054688
aug1_286_11.PNG,538,361,UK_PP_ln,125.34246826171876,103.88763427734376,177.7924041748047,234.49874877929688
aug1_286_11.PNG,538,361,UK_PP_country,177.93621826171875,177.6846466064453,211.92539978027344,250.06878662109372
aug1_286_11.PNG,538,361,UK_PP_dob,202.51904296875,127.86114501953124,255.10333251953125,255.86412048339844
aug1_286_11.PNG,538,361,UK_PP_address,244.59442138671875,148.0753936767578,277.47412109375,210.4369354248047
aug1_286_11.PNG,538,361,UK_PP_id,156.3109893798828,0.0,197.8836669921875,24.08903694152832
aug1_288_11.PNG,538,361,UK_PP_fn,147.79441833496094,134.53590393066406,197.38421630859372,237.4149932861328
aug1_288_11.PNG,538,361,UK_PP_ln,123.708984375,100.18090057373048,180.3581695556641,230.0225830078125
aug1_288_11.PNG,538,361,UK_PP_country,175.7080841064453,175.1912841796875,211.91412353515625,247.3515472412109
aug1_288_11.PNG,538,361,UK_PP_dob,200.1025238037109,126.80436706542969,256.77572631835943,254.10191345214844
aug1_288_11.PNG,538,361,UK_PP_address,243.72804260253903,147.82058715820312,278.43701171875,210.13726806640625
aug1_288_11.PNG,538,361,UK_PP_id,161.9729766845703,0.0,206.8074951171875,20.721195220947266
aug1_290_11.PNG,538,361,UK_PP_fn,146.08685302734375,131.43391418457028,198.8270721435547,233.78094482421875
aug1_290_11.PNG,538,361,UK_PP_ln,122.25251770019531,96.57201385498048,183.0319366455078,225.4860992431641
aug1_290_11.PNG,538,361,UK_PP_country,173.59359741210938,172.70437622070312,211.972412109375,244.5528564453125
aug1_290_11.PNG,538,361,UK_PP_dob,197.7699432373047,125.8130111694336,258.46298217773443,252.2500305175781
aug1_290_11.PNG,538,361,UK_PP_address,242.89244079589844,147.60557556152344,279.388427734375,209.80148315429688
aug1_290_11.PNG,538,361,UK_PP_id,167.76535034179688,0.0,215.80709838867188,17.548017501831055
aug1_292_11.PNG,538,361,UK_PP_fn,144.52903747558594,128.39170837402344,200.35540771484372,230.0819854736328
aug1_292_11.PNG,538,361,UK_PP_ln,120.97483825683594,93.06539154052734,185.8104248046875,220.8947906494141
aug1_292_11.PNG,538,361,UK_PP_country,171.5953369140625,170.2269744873047,212.1001739501953,241.67611694335938
aug1_292_11.PNG,538,361,UK_PP_dob,195.52415466308597,124.8882827758789,260.16311645507807,250.31072998046875
aug1_292_11.PNG,538,361,UK_PP_address,242.0886688232422,147.4306640625,280.32717895507807,209.4300079345703
aug1_292_11.PNG,538,361,UK_PP_id,173.6810760498047,0.0,224.87152099609372,14.573372840881348
aug1_294_11.PNG,538,361,UK_PP_fn,143.1228790283203,125.41297912597656,201.9673767089844,226.32261657714844
aug1_294_11.PNG,538,361,UK_PP_ln,119.87750244140624,89.66529083251953,188.69027709960938,216.2542724609375
aug1_294_11.PNG,538,361,UK_PP_country,169.71575927734375,167.76206970214844,212.29725646972656,238.724853515625
aug1_294_11.PNG,538,361,UK_PP_dob,193.3678741455078,124.03131103515624,261.87399291992193,248.2863922119141
aug1_294_11.PNG,538,361,UK_PP_address,241.31765747070312,147.2960205078125,281.25213623046875,209.02328491210938
aug1_294_11.PNG,538,361,UK_PP_id,179.71292114257812,0.0,233.9897003173828,11.800883293151855
aug1_296_11.PNG,538,361,UK_PP_fn,141.8700714111328,122.5013656616211,203.6610107421875,222.5074157714844
aug1_296_11.PNG,538,361,UK_PP_ln,118.96185302734376,86.3758544921875,191.66796875,211.5701904296875
aug1_296_11.PNG,538,361,UK_PP_country,167.9571533203125,165.3126983642578,212.56341552734372,235.70265197753903
aug1_296_11.PNG,538,361,UK_PP_dob,191.3037414550781,123.24313354492188,263.59353637695307,246.1794586181641
aug1_296_11.PNG,538,361,UK_PP_address,240.5803985595703,147.20184326171875,282.16217041015625,208.5818023681641
aug1_296_11.PNG,538,361,UK_PP_id,185.8535614013672,0.0,243.1505279541016,9.233928680419922
aug1_298_11.PNG,538,361,UK_PP_fn,140.77215576171875,119.66041564941406,205.43426513671875,218.6410369873047
aug1_298_11.PNG,538,361,UK_PP_ln,118.22899627685548,83.20109558105469,194.7398834228516,206.84825134277344
aug1_298_11.PNG,538,361,UK_PP_country,166.32164001464844,162.8818359375,212.8983459472656,232.6131896972656
aug1_298_11.PNG,538,361,UK_PP_dob,189.3342742919922,122.52471923828124,265.3197021484375,243.99249267578125
aug1_298_11.PNG,538,361,UK_PP_address,239.87774658203125,147.1482391357422,283.05615234375,208.10610961914062
aug1_298_11.PNG,538,361,UK_PP_id,192.09548950195312,0.0,252.3428649902344,6.8756346702575675
aug1_300_11.PNG,538,361,UK_PP_fn,139.83047485351562,116.89359283447266,207.2849578857422,214.72817993164062
aug1_300_11.PNG,538,361,UK_PP_ln,117.67984008789062,80.14488220214844,197.9022674560547,202.09420776367188
aug1_300_11.PNG,538,361,UK_PP_country,164.8112335205078,160.47242736816406,213.30162048339844,229.46023559570312
aug1_300_11.PNG,538,361,UK_PP_dob,187.4618682861328,121.8769302368164,267.05032348632807,241.72817993164062
aug1_300_11.PNG,538,361,UK_PP_address,239.2105865478516,147.13526916503906,283.9330139160156,207.59678649902344
aug1_300_11.PNG,538,361,UK_PP_id,198.43112182617188,0.0,261.55548095703125,4.728875160217285
aug1_302_11.PNG,538,361,UK_PP_fn,139.04615783691406,114.20426177978516,209.21083068847656,210.7736358642578
aug1_302_11.PNG,538,361,UK_PP_ln,117.31503295898438,77.2109375,201.1512756347656,197.31385803222656
aug1_302_11.PNG,538,361,UK_PP_country,163.42776489257812,158.08743286132812,213.7727508544922,226.2476348876953
aug1_302_11.PNG,538,361,UK_PP_dob,185.6887969970703,121.30057525634766,268.7833251953125,239.3892822265625
aug1_302_11.PNG,538,361,UK_PP_address,238.5797119140625,147.16293334960938,284.79168701171875,207.054443359375
aug1_302_11.PNG,538,361,UK_PP_id,204.8527374267578,0.0,270.77716064453125,2.7962660789489746
aug1_304_11.PNG,538,361,UK_PP_fn,138.420166015625,111.595703125,211.2095642089844,206.78219604492188
aug1_304_11.PNG,538,361,UK_PP_ln,117.13504028320312,74.40283203125,204.4829559326172,192.51303100585938
aug1_304_11.PNG,538,361,UK_PP_country,162.17291259765625,155.729736328125,214.3111724853516,222.9792938232422
aug1_304_11.PNG,538,361,UK_PP_dob,184.01724243164062,120.7963409423828,270.5166015625,236.97862243652344
aug1_304_11.PNG,538,361,UK_PP_address,237.98590087890625,147.23123168945312,285.631103515625,206.47976684570312
aug1_304_11.PNG,538,361,UK_PP_id,211.3524932861328,0.0,279.9967041015625,1.080161452293396
aug1_306_11.PNG,538,361,UK_PP_fn,137.95327758789062,109.07109832763672,213.27870178222656,202.7587432861328
aug1_306_11.PNG,538,361,UK_PP_ln,117.14006805419922,71.72399139404297,207.89321899414062,187.69757080078125
aug1_306_11.PNG,538,361,UK_PP_country,161.0482177734375,153.40220642089844,214.91622924804688,219.65919494628903
aug1_306_11.PNG,538,361,UK_PP_dob,182.44921875,120.3648452758789,272.24801635742193,234.4991455078125
aug1_306_11.PNG,538,361,UK_PP_address,237.42987060546875,147.34005737304688,286.4502868652344,205.8734130859375
aug1_308_11.PNG,538,361,UK_PP_fn,137.64604187011722,106.63351440429688,215.41571044921875,198.7081756591797
aug1_308_11.PNG,538,361,UK_PP_ln,117.33011627197266,69.17767333984375,211.37794494628903,182.87332153320312
aug1_308_11.PNG,538,361,UK_PP_country,160.05503845214844,151.1077117919922,215.5871734619141,216.29139709472656
aug1_308_11.PNG,538,361,UK_PP_dob,180.98663330078125,120.0066146850586,273.97549438476557,231.9539031982422
aug1_308_11.PNG,538,361,UK_PP_address,236.91232299804688,147.48927307128906,287.2481994628906,205.2361602783203
aug1_310_11.PNG,538,361,UK_PP_fn,137.49884033203122,104.28591918945312,217.61802673339844,194.6354217529297
aug1_310_11.PNG,538,361,UK_PP_ln,117.70494842529295,66.76699066162111,214.9328765869141,178.04620361328125
aug1_310_11.PNG,538,361,UK_PP_country,159.19459533691406,148.84901428222656,216.32318115234372,212.87998962402344
aug1_310_11.PNG,538,361,UK_PP_dob,179.63128662109375,119.72208404541016,275.6968994140625,229.345947265625
aug1_310_11.PNG,538,361,UK_PP_address,236.4338531494141,147.6787109375,288.02386474609375,204.5687713623047
aug1_312_11.PNG,538,361,UK_PP_fn,137.51185607910156,102.03118896484376,219.8829345703125,190.5454406738281
aug1_312_11.PNG,538,361,UK_PP_ln,118.26410675048828,64.49486541748047,218.55368041992188,173.22206115722656
aug1_312_11.PNG,538,361,UK_PP_country,158.4679412841797,146.62889099121094,217.12338256835938,209.4291229248047
aug1_312_11.PNG,538,361,UK_PP_dob,178.38482666015625,119.51160430908205,277.41015625,226.67849731445312
aug1_312_11.PNG,538,361,UK_PP_address,235.99505615234372,147.90814208984375,288.7763671875,203.8720550537109
aug1_314_11.PNG,538,361,UK_PP_fn,137.68507385253906,99.87205505371094,222.2076873779297,186.44322204589844
aug1_314_11.PNG,538,361,UK_PP_ln,119.00691986083984,62.36408233642578,222.23594665527344,168.4067840576172
aug1_314_11.PNG,538,361,UK_PP_country,157.87594604492188,144.4500274658203,217.98678588867188,205.94302368164062
aug1_314_11.PNG,538,361,UK_PP_dob,177.24876403808594,119.37542724609376,279.1131591796875,223.95477294921875
aug1_314_11.PNG,538,361,UK_PP_address,235.5964813232422,148.17727661132812,289.5047607421875,203.14686584472656
aug1_316_11.PNG,538,361,UK_PP_fn,138.01826477050778,97.8111572265625,224.5894317626953,182.33377075195312
aug1_316_11.PNG,538,361,UK_PP_ln,119.9324722290039,60.37722778320313,225.9751739501953,163.6062469482422
aug1_316_11.PNG,538,361,UK_PP_country,157.41934204101562,142.31507873535156,218.91233825683597,202.4259185791016
aug1_316_11.PNG,538,361,UK_PP_dob,176.2244873046875,119.31372833251952,280.8038330078125,221.17811584472656
aug1_316_11.PNG,538,361,UK_PP_address,235.2386016845703,148.4857940673828,290.20819091796875,202.3940734863281
aug1_318_11.PNG,538,361,UK_PP_fn,138.51104736328122,95.85099792480469,227.0252990722656,178.22207641601562
aug1_318_11.PNG,538,361,UK_PP_ln,121.03964233398438,58.53672409057617,229.76683044433597,158.8262939453125
aug1_318_11.PNG,538,361,UK_PP_country,157.0986785888672,140.22665405273438,219.89892578125,198.8820953369141
aug1_318_11.PNG,538,361,UK_PP_dob,175.313232421875,119.32656860351562,282.4801330566406,218.35189819335938
aug1_318_11.PNG,538,361,UK_PP_address,234.9218597412109,148.8333282470703,290.8857727050781,201.6146240234375
aug1_320_11.PNG,538,361,UK_PP_fn,139.16281127929688,93.99397277832031,229.51231384277344,174.1131591796875
aug1_320_11.PNG,538,361,UK_PP_ln,122.32707977294922,56.844810485839844,233.60629272460938,154.07273864746094
aug1_320_11.PNG,538,361,UK_PP_country,156.9143524169922,138.18730163574222,220.9453125,195.31588745117188
aug1_320_11.PNG,538,361,UK_PP_dob,174.51612854003906,119.4139404296875,284.1399841308594,215.47955322265625
aug1_320_11.PNG,538,361,UK_PP_address,234.6466217041016,149.21942138671875,291.53668212890625,200.80943298339844
aug1_322_11.PNG,538,361,UK_PP_fn,139.97276306152344,92.24234771728516,232.04742431640625,170.01202392578125
aug1_322_11.PNG,538,361,UK_PP_ln,123.793212890625,55.30355453491211,237.4888610839844,149.3513946533203
aug1_322_11.PNG,538,361,UK_PP_country,156.8665771484375,136.19949340820312,222.05026245117188,191.73162841796875
aug1_322_11.PNG,538,361,UK_PP_dob,173.83413696289062,119.57573699951172,285.78143310546875,212.56460571289062
aug1_322_11.PNG,538,361,UK_PP_address,234.4132537841797,149.64364624023438,292.16015625,199.97950744628903
aug1_324_11.PNG,538,361,UK_PP_fn,140.93991088867188,90.5982437133789,234.6275634765625,165.9236602783203
aug1_324_11.PNG,538,361,UK_PP_ln,125.4362564086914,53.914833068847656,241.4098358154297,144.66798400878906
aug1_324_11.PNG,538,361,UK_PP_country,156.95542907714844,134.26567077636722,223.21241760253903,188.13368225097656
aug1_324_11.PNG,538,361,UK_PP_dob,173.26809692382812,119.81175994873048,287.40240478515625,209.61058044433597
aug1_324_11.PNG,538,361,UK_PP_address,234.22201538085938,150.10545349121094,292.75537109375,199.1258544921875
aug1_326_11.PNG,538,361,UK_PP_fn,142.06307983398438,89.06367492675781,237.24957275390625,161.85305786132812
aug1_326_11.PNG,538,361,UK_PP_ln,127.25421142578124,52.680335998535156,245.36441040039062,140.02824401855472
aug1_326_11.PNG,538,361,UK_PP_country,157.1807861328125,132.38816833496094,224.4303436279297,184.52642822265625
aug1_326_11.PNG,538,361,UK_PP_dob,172.8186798095703,120.1217269897461,289.0009765625,206.62109375
aug1_326_11.PNG,538,361,UK_PP_address,234.0731506347656,150.60427856445312,293.3216857910156,198.2494964599609
aug1_328_11.PNG,538,361,UK_PP_fn,143.3408966064453,87.6405029296875,239.91026306152344,157.80519104003906
aug1_328_11.PNG,538,361,UK_PP_ln,129.244873046875,51.6015625,249.3477935791016,135.43780517578122
