filename,width,height,class,xmin,ymin,xmax,ymax
aug1_324_15.PNG,388,272,UK_PP_dob,124.65876770019531,99.75904846191406,212.98043823242188,169.27603149414062
aug1_324_15.PNG,388,272,UK_PP_address,167.3783416748047,108.66473388671875,232.4597625732422,160.91470336914062
aug1_324_15.PNG,388,272,UK_PP_id,200.8277587890625,0.0,272.08416748046875,17.05057716369629
aug1_344_15.PNG,388,272,UK_PP_ln,105.75630187988281,66.41386413574219,138.58743286132812,85.53250122070312
aug1_344_15.PNG,388,272,UK_PP_fn,110.99341583251953,84.6778335571289,144.1001739501953,104.75772857666016
aug1_344_15.PNG,388,272,UK_PP_country,115.8205337524414,98.80030822753906,171.31195068359375,126.1811294555664
aug1_344_15.PNG,388,272,UK_PP_dob,121.33328247070312,105.62185668945312,220.35711669921875,146.36761474609375
aug1_344_15.PNG,388,272,UK_PP_address,164.05960083007812,120.85382080078125,235.89247131347656,152.92047119140625
aug1_344_15.PNG,388,272,UK_PP_id,246.07969665527344,0.0,323.13580322265625,30.177955627441406
aug1_4_16.PNG,548,375,UK_PP_fn,158.0730743408203,93.76773834228516,255.0250701904297,117.4229507446289
aug1_4_16.PNG,548,375,UK_PP_ln,156.17550659179688,65.55692291259766,183.1585235595703,82.33405303955078
aug1_4_16.PNG,548,375,UK_PP_country,153.05743408203125,119.4951400756836,227.27474975585938,144.53863525390625
aug1_4_16.PNG,548,375,UK_PP_dob,148.1813201904297,150.21035766601562,297.9344787597656,176.56509399414062
aug1_4_16.PNG,548,375,UK_PP_address,200.16635131835938,181.90899658203125,268.04949951171875,201.546142578125
aug1_4_16.PNG,548,375,UK_PP_id,306.69598388671875,46.02371597290039,401.7226257324219,70.53697204589844
aug1_24_16.PNG,548,375,UK_PP_fn,191.3224639892578,60.17673110961914,285.9373474121094,114.75372314453125
aug1_24_16.PNG,548,375,UK_PP_ln,199.87037658691406,32.97050857543945,229.72360229492188,57.248844146728516
aug1_24_16.PNG,548,375,UK_PP_country,176.7864532470703,82.70870208740234,251.61001586914062,130.67138671875
aug1_24_16.PNG,548,375,UK_PP_dob,163.06393432617188,109.80840301513672,305.69000244140625,185.0288848876953
aug1_24_16.PNG,548,375,UK_PP_address,201.4134979248047,157.35145568847656,268.72210693359375,198.3059844970703
aug1_24_16.PNG,548,375,UK_PP_id,346.9705505371094,66.16790771484375,440.1650695800781,120.844970703125
aug1_44_16.PNG,548,375,UK_PP_fn,234.54397583007812,41.94278335571289,315.4097900390625,120.8587646484375
aug1_44_16.PNG,548,375,UK_PP_ln,252.50637817382812,19.02263641357422,281.62908935546875,47.87385177612305
aug1_44_16.PNG,548,375,UK_PP_country,212.24087524414062,58.5616455078125,278.6458435058594,123.65850067138672
aug1_44_16.PNG,548,375,UK_PP_dob,191.3270721435547,78.77720642089844,309.62322998046875,193.79074096679688
aug1_44_16.PNG,548,375,UK_PP_address,211.4156494140625,136.43026733398438,270.0312805175781,193.76248168945312
aug1_44_16.PNG,548,375,UK_PP_id,378.44378662109375,100.94654083251953,458.5655822753906,179.19253540039062
aug1_64_16.PNG,548,375,UK_PP_fn,282.52447509765625,41.26518630981445,339.8876037597656,135.00172424316406
aug1_64_16.PNG,548,375,UK_PP_ln,307.7348327636719,25.395618438720703,332.6143798828125,55.3398323059082
aug1_64_16.PNG,548,375,UK_PP_country,255.14434814453125,49.966453552246094,305.1213073730469,124.34584045410156
aug1_64_16.PNG,548,375,UK_PP_dob,229.56178283691406,60.85957717895508,309.2597961425781,201.7938232421875
aug1_64_16.PNG,548,375,UK_PP_address,228.96640014648438,121.6688461303711,271.8191833496094,188.463623046875
aug1_64_16.PNG,548,375,UK_PP_id,397.3195495605469,146.164794921875,454.7047424316406,238.5421142578125
aug1_84_16.PNG,548,375,UK_PP_fn,329.476806640625,58.22566604614258,356.41839599609375,155.47674560546875
aug1_84_16.PNG,548,375,UK_PP_ln,358.89434814453125,51.32078170776367,376.5299072265625,78.74627685546875
aug1_84_16.PNG,548,375,UK_PP_country,300.32208251953125,57.959842681884766,327.8431091308594,132.6505126953125
aug1_84_16.PNG,548,375,UK_PP_dob,273.1564025878906,58.21665954589844,304.64349365234375,208.0728759765625
aug1_84_16.PNG,548,375,UK_PP_address,251.9488525390625,114.84764099121094,273.8700866699219,183.0485382080078
aug1_84_16.PNG,548,375,UK_PP_id,401.3211669921875,196.3686981201172,429.0482482910156,291.7352600097656
aug1_104_16.PNG,548,375,UK_PP_fn,346.5133056640625,86.6658706665039,386.23284912109375,183.9269256591797
aug1_104_16.PNG,548,375,UK_PP_ln,393.5243835449219,90.04234313964844,414.3688049316406,118.89885711669922
aug1_104_16.PNG,548,375,UK_PP_country,324.6647033691406,76.73924255371094,361.73089599609375,152.40927124023438
aug1_104_16.PNG,548,375,UK_PP_dob,280.8064270019531,67.29646301269531,332.37750244140625,215.7412872314453
aug1_104_16.PNG,548,375,UK_PP_address,261.3822326660156,113.1605453491211,292.14544677734375,181.79917907714844
aug1_104_16.PNG,548,375,UK_PP_id,367.225341796875,241.14830017089844,407.4313049316406,336.710693359375
aug1_124_16.PNG,548,375,UK_PP_fn,344.7688903808594,125.49116516113281,412.5450439453125,214.58505249023438
aug1_124_16.PNG,548,375,UK_PP_ln,411.0202941894531,138.9508056640625,437.994873046875,168.8936767578125
aug1_124_16.PNG,548,375,UK_PP_country,335.26580810546875,106.78746032714844,392.66766357421875,178.49105834960938
aug1_124_16.PNG,548,375,UK_PP_dob,272.06072998046875,89.20214080810547,368.64508056640625,221.6758270263672
aug1_124_16.PNG,548,375,UK_PP_address,265.3341064453125,118.87196350097656,315.235595703125,182.8053741455078
aug1_124_16.PNG,548,375,UK_PP_id,312.0594482421875,277.57562255859375,379.5462646484375,365.57061767578125
aug1_144_16.PNG,548,375,UK_PP_fn,334.48870849609375,171.795654296875,422.1466979980469,241.976318359375
aug1_144_16.PNG,548,375,UK_PP_ln,411.9895324707031,193.7150115966797,441.84075927734375,221.1326904296875
aug1_144_16.PNG,548,375,UK_PP_country,338.4773864746094,146.57080078125,409.29132080078125,205.6594696044922
aug1_144_16.PNG,548,375,UK_PP_dob,263.5489501953125,122.96398162841797,393.4970397949219,223.48826599121094
aug1_144_16.PNG,548,375,UK_PP_address,270.3312072753906,132.86093139648438,333.3521423339844,184.37779235839844
aug1_144_16.PNG,548,375,UK_PP_id,252.30303955078125,303.13848876953125,338.9307861328125,372.9526062011719
aug1_164_16.PNG,548,375,UK_PP_fn,316.9126892089844,219.9943084716797,413.8796691894531,262.79693603515625
aug1_164_16.PNG,548,375,UK_PP_ln,396.315185546875,247.7296142578125,425.44256591796875,269.3150939941406
aug1_164_16.PNG,548,375,UK_PP_country,333.9120178222656,191.29080200195312,409.59686279296875,230.6375732421875
aug1_164_16.PNG,548,375,UK_PP_dob,256.2976989746094,164.50982666015625,403.9359130859375,220.95997619628906
aug1_164_16.PNG,548,375,UK_PP_address,275.7708435058594,153.440185546875,344.3099365234375,186.32681274414062
aug1_164_16.PNG,548,375,UK_PP_id,195.16360473632812,314.7536315917969,290.4836730957031,357.96624755859375
aug1_184_16.PNG,548,375,UK_PP_fn,292.97491455078125,257.5770568847656,389.92694091796875,281.2322692871094
aug1_184_16.PNG,548,375,UK_PP_ln,364.84149169921875,292.66595458984375,391.8244934082031,309.4430847167969
aug1_184_16.PNG,548,375,UK_PP_country,320.7252502441406,230.46136474609375,394.94256591796875,255.50486755371094
aug1_184_16.PNG,548,375,UK_PP_dob,250.06553649902344,198.43490600585938,399.81866455078125,224.78964233398438
aug1_184_16.PNG,548,375,UK_PP_address,279.95050048828125,173.453857421875,347.8336486816406,193.09100341796875
aug1_184_16.PNG,548,375,UK_PP_id,146.2773895263672,304.4630126953125,241.3040313720703,328.9762878417969
aug1_204_16.PNG,548,375,UK_PP_fn,262.0626525878906,260.24627685546875,356.67755126953125,314.8232727050781
aug1_204_16.PNG,548,375,UK_PP_ln,318.2763977050781,317.75115966796875,348.1296081542969,342.02947998046875
aug1_204_16.PNG,548,375,UK_PP_country,296.3899841308594,244.32861328125,371.2135314941406,292.2912902832031
aug1_204_16.PNG,548,375,UK_PP_dob,242.3100128173828,189.9711151123047,384.9360656738281,265.19158935546875
aug1_204_16.PNG,548,375,UK_PP_address,279.27789306640625,176.6940155029297,346.58648681640625,217.64854431152344
aug1_204_16.PNG,548,375,UK_PP_id,107.83493041992188,254.155029296875,201.0294647216797,308.83209228515625
aug1_224_16.PNG,548,375,UK_PP_fn,232.5902099609375,254.1412353515625,313.4560241699219,333.0572204589844
aug1_224_16.PNG,548,375,UK_PP_ln,266.37091064453125,327.12615966796875,295.4936218261719,355.97735595703125
aug1_224_16.PNG,548,375,UK_PP_country,269.3541564941406,251.34149169921875,335.7591247558594,316.4383544921875
aug1_224_16.PNG,548,375,UK_PP_dob,238.3767547607422,181.20925903320312,356.67291259765625,296.2228088378906
aug1_224_16.PNG,548,375,UK_PP_address,277.9687194824219,181.23751831054688,336.5843505859375,238.56973266601562
aug1_224_16.PNG,548,375,UK_PP_id,89.4344253540039,195.80746459960938,169.55621337890625,274.053466796875
aug1_244_16.PNG,548,375,UK_PP_fn,208.1123809814453,239.99827575683594,265.47552490234375,333.73480224609375
aug1_244_16.PNG,548,375,UK_PP_ln,215.3856201171875,319.66015625,240.2651824951172,349.6043701171875
aug1_244_16.PNG,548,375,UK_PP_country,242.87867736816406,250.65415954589844,292.85565185546875,325.0335388183594
aug1_244_16.PNG,548,375,UK_PP_dob,238.74020385742188,173.2061767578125,318.4382019042969,314.1404113769531
aug1_244_16.PNG,548,375,UK_PP_address,276.1808166503906,186.536376953125,319.0335998535156,253.33114624023438
aug1_244_16.PNG,548,375,UK_PP_id,93.29525756835938,136.4578857421875,150.68043518066406,228.835205078125
aug1_264_16.PNG,548,375,UK_PP_fn,191.5815887451172,219.52325439453125,218.523193359375,316.7743225097656
aug1_264_16.PNG,548,375,UK_PP_ln,171.47007751464844,296.25372314453125,189.10565185546875,323.6792297363281
aug1_264_16.PNG,548,375,UK_PP_country,220.1569061279297,242.3494873046875,247.67791748046875,317.0401611328125
aug1_264_16.PNG,548,375,UK_PP_dob,243.35650634765625,166.9271240234375,274.8435974121094,316.7833557128906
aug1_264_16.PNG,548,375,UK_PP_address,274.1299133300781,191.9514617919922,296.0511474609375,260.1523742675781
aug1_264_16.PNG,548,375,UK_PP_id,118.95175170898438,83.26473999023438,146.67881774902344,178.6313018798828
aug1_284_16.PNG,548,375,UK_PP_fn,161.7671661376953,191.0730743408203,201.4866943359375,288.3341369628906
aug1_284_16.PNG,548,375,UK_PP_ln,133.63119506835938,256.10113525390625,154.47560119628906,284.9576721191406
aug1_284_16.PNG,548,375,UK_PP_country,186.2690887451172,222.59072875976562,223.33529663085938,298.2607421875
aug1_284_16.PNG,548,375,UK_PP_dob,215.62249755859375,159.2587127685547,267.1935729980469,307.7035217285156
aug1_284_16.PNG,548,375,UK_PP_address,255.85455322265625,193.20082092285156,286.6177673339844,261.8394470214844
aug1_284_16.PNG,548,375,UK_PP_id,140.56869506835938,38.289310455322266,180.77467346191406,133.85169982910156
aug1_304_16.PNG,548,375,UK_PP_fn,135.45494079589844,160.41494750976562,203.23110961914062,249.5088348388672
aug1_304_16.PNG,548,375,UK_PP_ln,110.00511932373047,206.1063232421875,136.97970581054688,236.0491943359375
aug1_304_16.PNG,548,375,UK_PP_country,155.3323516845703,196.50894165039062,212.7341766357422,268.2125244140625
aug1_304_16.PNG,548,375,UK_PP_dob,179.3549346923828,153.3241729736328,275.93927001953125,285.7978515625
aug1_304_16.PNG,548,375,UK_PP_address,232.764404296875,192.1946258544922,282.6658935546875,256.1280517578125
aug1_304_16.PNG,548,375,UK_PP_id,168.4537353515625,9.4293851852417,235.9405517578125,97.42438507080078
aug1_324_16.PNG,548,375,UK_PP_fn,125.85330200195312,133.023681640625,213.51129150390625,203.204345703125
aug1_324_16.PNG,548,375,UK_PP_ln,106.15924835205078,153.8673095703125,136.01046752929688,181.2849884033203
aug1_324_16.PNG,548,375,UK_PP_country,138.7086639404297,169.3405303955078,209.52261352539062,228.42919921875
aug1_324_16.PNG,548,375,UK_PP_dob,154.50296020507812,151.51173400878906,284.4510498046875,252.0360107421875
aug1_324_16.PNG,548,375,UK_PP_address,214.6478729248047,190.62220764160156,277.6687927246094,242.13906860351562
aug1_324_16.PNG,548,375,UK_PP_id,209.06922912597656,2.0474014282226562,295.69696044921875,71.86151885986328
aug1_344_16.PNG,548,375,UK_PP_fn,134.12034606933594,112.20305633544922,231.08729553222656,155.0056915283203
aug1_344_16.PNG,548,375,UK_PP_ln,122.55744934082031,105.68489837646484,151.684814453125,127.27039337158203
aug1_344_16.PNG,548,375,UK_PP_country,138.4031219482422,144.3624267578125,214.08798217773438,183.70919799804688
aug1_344_16.PNG,548,375,UK_PP_dob,144.06410217285156,154.04002380371094,291.7023010253906,210.49017333984375
aug1_344_16.PNG,548,375,UK_PP_address,203.69007873535156,188.67318725585938,272.2291564941406,221.559814453125
aug1_344_16.PNG,548,375,UK_PP_id,257.5163269042969,17.03373908996582,352.8363952636719,60.246360778808594
aug1_4_17.PNG,548,375,UK_PP_fn,191.9204864501953,96.13945770263672,367.74981689453125,126.30299377441406
aug1_4_17.PNG,548,375,UK_PP_ln,193.94342041015625,67.2101058959961,286.9749450683594,91.58385467529297
aug1_4_17.PNG,548,375,UK_PP_country,189.96731567382812,122.07612609863281,272.1651306152344,147.6776885986328
aug1_4_17.PNG,548,375,UK_PP_dob,187.0165557861328,150.93572998046875,357.9278259277344,181.748046875
aug1_4_17.PNG,548,375,UK_PP_address,259.8109436035156,187.09194946289062,384.6947326660156,212.70033264160156
aug1_4_17.PNG,548,375,UK_PP_id,370.5400695800781,51.48569107055664,471.4823303222656,75.41992950439453
aug1_24_17.PNG,548,375,UK_PP_fn,221.9762725830078,74.00577545166016,389.16796875,161.62850952148438
aug1_24_17.PNG,548,375,UK_PP_ln,233.77163696289062,47.51295852661133,325.1390686035156,101.37654876708984
aug1_24_17.PNG,548,375,UK_PP_country,210.587646484375,97.7579574584961,292.71954345703125,148.9745330810547
aug1_24_17.PNG,548,375,UK_PP_dob,198.2854766845703,123.84403991699219,361.3161926269531,210.3466339111328
aug1_24_17.PNG,548,375,UK_PP_address,255.00601196289062,182.669189453125,375.2001647949219,248.6348114013672
aug1_24_17.PNG,548,375,UK_PP_id,405.43743896484375,93.11259460449219,503.7065124511719,149.3165283203125
aug1_44_17.PNG,548,375,UK_PP_fn,258.306884765625,65.56117248535156,396.6951904296875,200.07449340820312
aug1_44_17.PNG,548,375,UK_PP_ln,278.45196533203125,44.700313568115234,357.13507080078125,121.55699920654297
aug1_44_17.PNG,548,375,UK_PP_country,238.8564453125,84.26399993896484,311.0161437988281,154.91812133789062
aug1_44_17.PNG,548,375,UK_PP_dob,218.68667602539062,104.4301986694336,354.1729431152344,236.1895751953125
aug1_44_17.PNG,548,375,UK_PP_address,252.4920654296875,178.82911682128906,353.4993896484375,277.1955261230469
aug1_44_17.PNG,548,375,UK_PP_id,424.4815368652344,146.12400817871094,508.2247009277344,227.81863403320312
aug1_64_17.PNG,548,375,UK_PP_fn,296.5303039550781,71.82418823242188,389.4235534667969,237.0038299560547
aug1_64_17.PNG,548,375,UK_PP_ln,322.5953369140625,59.11142349243164,379.103759765625,149.691162109375
aug1_64_17.PNG,548,375,UK_PP_country,271.36407470703125,83.22183227539062,324.8480224609375,164.7915802001953
aug1_64_17.PNG,548,375,UK_PP_dob,245.7594757080078,95.03580474853516,337.3596496582031,256.15985107421875
aug1_64_17.PNG,548,375,UK_PP_address,252.57228088378906,176.0348663330078,322.2098083496094,294.9376220703125
aug1_64_17.PNG,548,375,UK_PP_id,425.37530517578125,204.12599182128906,484.4919128417969,301.45770263671875
aug1_84_17.PNG,548,375,UK_PP_fn,332.0362548828125,92.03941345214844,368.2301330566406,267.9622497558594
aug1_84_17.PNG,548,375,UK_PP_ln,360.87738037109375,89.00808715820312,388.3953857421875,182.3856201171875
aug1_84_17.PNG,548,375,UK_PP_country,304.18963623046875,94.75714874267578,332.546875,177.40399169921875
aug1_84_17.PNG,548,375,UK_PP_dob,276.2384948730469,96.79395294189453,312.9042663574219,267.8487243652344
aug1_84_17.PNG,548,375,UK_PP_address,255.23699951171875,174.62347412109375,285.10540771484375,299.72119140625
aug1_84_17.PNG,548,375,UK_PP_id,408.0110168457031,260.12261962890625,435.3707275390625,361.351806640625
aug1_104_17.PNG,548,375,UK_PP_fn,318.2058410644531,119.41400146484375,378.0074768066406,293.5703430175781
aug1_104_17.PNG,548,375,UK_PP_ln,366.4239196777344,126.42973327636719,406.14605712890625,220.05152893066406
aug1_104_17.PNG,548,375,UK_PP_country,313.7781982421875,112.64019012451172,352.7798156738281,196.0725860595703
aug1_104_17.PNG,548,375,UK_PP_dob,265.32080078125,104.89608001708984,324.8831481933594,274.44287109375
aug1_104_17.PNG,548,375,UK_PP_address,230.16648864746094,170.65252685546875,276.65985107421875,295.0818786621094
aug1_104_17.PNG,548,375,UK_PP_id,350.2908020019531,303.2472229003906,390.97802734375,375.0
aug1_124_17.PNG,548,375,UK_PP_fn,280.7510681152344,153.11924743652344,393.5325012207031,308.26629638671875
aug1_124_17.PNG,548,375,UK_PP_ln,351.2061462402344,169.33584594726562,417.5745849609375,255.6727752685547
aug1_124_17.PNG,548,375,UK_PP_country,310.1021423339844,137.46185302734375,371.9775085449219,215.79774475097656
aug1_124_17.PNG,548,375,UK_PP_dob,237.68011474609375,120.97541046142578,348.49462890625,272.5364685058594
aug1_124_17.PNG,548,375,UK_PP_address,197.4214324951172,166.93663024902344,280.85498046875,279.2435607910156
aug1_124_17.PNG,548,375,UK_PP_id,272.91595458984375,330.6340026855469,342.9288635253906,375.0
aug1_144_17.PNG,548,375,UK_PP_fn,242.4820098876953,190.97132873535156,394.6401062011719,308.39605712890625
aug1_144_17.PNG,548,375,UK_PP_ln,326.6761779785156,214.4328155517578,411.6858825683594,283.0713806152344
aug1_144_17.PNG,548,375,UK_PP_country,302.0716247558594,168.31884765625,379.3576965332031,232.10980224609375
aug1_144_17.PNG,548,375,UK_PP_dob,214.42013549804688,145.07859802246094,363.1209411621094,260.3734130859375
aug1_144_17.PNG,548,375,UK_PP_address,173.91287231445312,165.70098876953125,284.22332763671875,252.33966064453125
aug1_144_17.PNG,548,375,UK_PP_id,195.67185974121094,340.7567443847656,286.56591796875,375.0
aug1_164_17.PNG,548,375,UK_PP_fn,208.01449584960938,228.4047088623047,381.1967468261719,293.9439697265625
aug1_164_17.PNG,548,375,UK_PP_ln,295.7926940917969,256.28131103515625,389.19024658203125,298.9426574707031
aug1_164_17.PNG,548,375,UK_PP_country,290.6552429199219,201.4893798828125,374.0301818847656,243.04124450683594
aug1_164_17.PNG,548,375,UK_PP_dob,198.34637451171875,174.2984161376953,366.9979553222656,239.42074584960938
aug1_164_17.PNG,548,375,UK_PP_address,162.47630310058594,167.09463500976562,286.35858154296875,217.6151123046875
aug1_164_17.PNG,548,375,UK_PP_id,127.87528991699219,332.3944396972656,228.68728637695312,375.0
aug1_184_17.PNG,548,375,UK_PP_fn,180.25018310546875,248.69700622558594,356.0794982910156,278.86053466796875
aug1_184_17.PNG,548,375,UK_PP_ln,261.0250549316406,283.4161376953125,354.05657958984375,307.7898864746094
aug1_184_17.PNG,548,375,UK_PP_country,275.8348693847656,227.3223114013672,358.0326843261719,252.9238739013672
aug1_184_17.PNG,548,375,UK_PP_dob,190.07217407226562,193.251953125,360.9834289550781,224.06427001953125
aug1_184_17.PNG,548,375,UK_PP_address,163.30526733398438,162.29966735839844,288.1890563964844,187.90805053710938
aug1_184_17.PNG,548,375,UK_PP_id,76.51766204833984,299.580078125,177.45993041992188,323.5143127441406
aug1_204_17.PNG,548,375,UK_PP_fn,158.83201599121094,213.37149047851562,326.02374267578125,300.9942321777344
aug1_204_17.PNG,548,375,UK_PP_ln,222.86093139648438,273.6234436035156,314.2283630371094,327.4870300292969
aug1_204_17.PNG,548,375,UK_PP_country,255.2804412841797,226.0254669189453,337.412353515625,277.2420349121094
aug1_204_17.PNG,548,375,UK_PP_dob,186.68380737304688,164.6533660888672,349.71453857421875,251.1559600830078
aug1_204_17.PNG,548,375,UK_PP_address,172.79981994628906,126.36518859863281,292.9939880371094,192.330810546875
aug1_204_17.PNG,548,375,UK_PP_id,44.29348373413086,225.6834716796875,142.5625457763672,281.88739013671875
aug1_224_17.PNG,548,375,UK_PP_fn,151.3048095703125,174.92550659179688,289.693115234375,309.4388427734375
aug1_224_17.PNG,548,375,UK_PP_ln,190.8649139404297,253.4429931640625,269.54803466796875,330.2996826171875
aug1_224_17.PNG,548,375,UK_PP_country,236.98387145996094,220.08187866210938,309.1435546875,290.7359924316406
aug1_224_17.PNG,548,375,UK_PP_dob,193.82705688476562,138.8104248046875,329.3133239746094,270.5697937011719
aug1_224_17.PNG,548,375,UK_PP_address,194.5006103515625,97.80447387695312,295.5079345703125,196.17088317871094
aug1_224_17.PNG,548,375,UK_PP_id,39.775299072265625,147.18136596679688,123.51847076416016,228.87599182128906
aug1_244_17.PNG,548,375,UK_PP_fn,158.57644653320312,137.9961700439453,251.46969604492188,303.1758117675781
aug1_244_17.PNG,548,375,UK_PP_ln,168.89622497558594,225.308837890625,225.4046630859375,315.8885803222656
aug1_244_17.PNG,548,375,UK_PP_country,223.1519775390625,210.2084197998047,276.63592529296875,291.7781677246094
aug1_244_17.PNG,548,375,UK_PP_dob,210.64035034179688,118.84015655517578,302.24053955078125,279.9642028808594
aug1_244_17.PNG,548,375,UK_PP_address,225.7902069091797,80.06236267089844,295.427734375,198.9651336669922
aug1_244_17.PNG,548,375,UK_PP_id,63.50807189941406,73.54229736328125,122.62468719482422,170.87400817871094
aug1_264_17.PNG,548,375,UK_PP_fn,179.76986694335938,107.0377426147461,215.9637451171875,282.9606018066406
aug1_264_17.PNG,548,375,UK_PP_ln,159.60459899902344,192.6143798828125,187.12261962890625,285.9919128417969
aug1_264_17.PNG,548,375,UK_PP_country,215.453125,197.59600830078125,243.81036376953125,280.24285888671875
aug1_264_17.PNG,548,375,UK_PP_dob,235.0957489013672,107.15128326416016,271.7615051269531,278.2060546875
aug1_264_17.PNG,548,375,UK_PP_address,262.89459228515625,75.27882385253906,292.76300048828125,200.37652587890625
aug1_264_17.PNG,548,375,UK_PP_id,112.62928009033203,13.648205757141113,139.98899841308594,114.87738037109375
aug1_284_17.PNG,548,375,UK_PP_fn,169.9925079345703,81.42965698242188,229.79415893554688,255.58599853515625
aug1_284_17.PNG,548,375,UK_PP_ln,141.8539276123047,154.94847106933594,181.57606506347656,248.5702667236328
aug1_284_17.PNG,548,375,UK_PP_country,195.22019958496094,178.9274139404297,234.22178649902344,262.35980224609375
aug1_284_17.PNG,548,375,UK_PP_dob,223.11685180664062,100.55712890625,282.67919921875,270.1039123535156
aug1_284_17.PNG,548,375,UK_PP_address,271.34014892578125,79.91813659667969,317.83349609375,204.34747314453125
aug1_284_17.PNG,548,375,UK_PP_id,157.02198791503906,0.0,197.70919799804688,71.75277709960938
aug1_304_17.PNG,548,375,UK_PP_fn,154.46749877929688,66.73370361328125,267.2489318847656,221.88075256347656
aug1_304_17.PNG,548,375,UK_PP_ln,130.4254150390625,119.32722473144531,196.79383850097656,205.66415405273438
aug1_304_17.PNG,548,375,UK_PP_country,176.02247619628906,159.20225524902344,237.89785766601562,237.53814697265625
aug1_304_17.PNG,548,375,UK_PP_dob,199.50537109375,102.46353912353516,310.31988525390625,254.0245819091797
aug1_304_17.PNG,548,375,UK_PP_address,267.14501953125,95.75642395019531,350.5785827636719,208.06336975097656
aug1_304_17.PNG,548,375,UK_PP_id,205.0711212158203,0.0,275.08404541015625,44.36598587036133
aug1_324_17.PNG,548,375,UK_PP_fn,153.35987854003906,66.60394287109375,305.51800537109375,184.02867126464844
aug1_324_17.PNG,548,375,UK_PP_ln,136.31411743164062,91.92862701416016,221.3238067626953,160.5671844482422
aug1_324_17.PNG,548,375,UK_PP_country,168.64230346679688,142.89019775390625,245.92837524414062,206.68115234375
aug1_324_17.PNG,548,375,UK_PP_dob,184.87905883789062,114.62659454345703,333.5798645019531,229.92140197753906
aug1_324_17.PNG,548,375,UK_PP_address,263.77667236328125,122.66034698486328,374.0871276855469,209.29901123046875
aug1_324_17.PNG,548,375,UK_PP_id,261.43408203125,0.0,352.3281555175781,34.243263244628906
aug1_344_17.PNG,548,375,UK_PP_fn,166.80323791503906,81.05603790283203,339.9855041503906,146.5952911376953
aug1_344_17.PNG,548,375,UK_PP_ln,158.80975341796875,76.0573501586914,252.20730590820312,118.71869659423828
aug1_344_17.PNG,548,375,UK_PP_country,173.9698028564453,131.95875549316406,257.3447570800781,173.5106201171875
aug1_344_17.PNG,548,375,UK_PP_dob,181.0020294189453,135.57925415039062,349.65362548828125,200.7015838623047
aug1_344_17.PNG,548,375,UK_PP_address,261.64141845703125,157.3848876953125,385.5237121582031,207.90536499023438
aug1_344_17.PNG,548,375,UK_PP_id,319.3127136230469,0.0,420.1247253417969,42.60557174682617
aug1_4_18.PNG,392,271,UK_PP_fn,131.82786560058594,65.4161148071289,173.63482666015625,81.24446105957031
aug1_4_18.PNG,392,271,UK_PP_ln,132.2254180908203,45.395076751708984,170.04212951660156,60.944400787353516
aug1_4_18.PNG,392,271,UK_PP_country,130.43272399902344,84.36983489990234,179.29238891601562,101.68403625488281
aug1_4_18.PNG,392,271,UK_PP_dob,128.9678497314453,104.32111358642578,221.7900848388672,125.7021713256836
aug1_4_18.PNG,392,271,UK_PP_address,170.60748291015625,128.2694854736328,231.29840087890625,144.42564392089844
aug1_4_18.PNG,392,271,UK_PP_id,292.3030090332031,35.53750991821289,355.0588073730469,52.830745697021484
aug1_24_18.PNG,392,271,UK_PP_fn,155.2325897216797,48.00468063354492,197.97552490234375,76.55697631835938
aug1_24_18.PNG,392,271,UK_PP_ln,162.45376586914062,29.327035903930664,201.5425262451172,56.25238037109375
aug1_24_18.PNG,392,271,UK_PP_country,147.0978546142578,65.36204528808594,196.64234924316406,97.67504119873047
aug1_24_18.PNG,392,271,UK_PP_dob,138.55638122558594,83.63294982910156,228.70361328125,134.7559051513672
aug1_24_18.PNG,392,271,UK_PP_address,170.517578125,120.30708312988281,230.2111358642578,155.673828125
aug1_24_18.PNG,392,271,UK_PP_id,316.24896240234375,74.81370544433594,378.1763610839844,111.907470703125
aug1_44_18.PNG,392,271,UK_PP_fn,183.55445861816406,41.1464729309082,222.07794189453125,78.9788818359375
aug1_44_18.PNG,392,271,UK_PP_ln,196.72828674316406,26.065019607543945,232.37442016601562,61.118797302246094
aug1_44_18.PNG,392,271,UK_PP_country,169.66128540039062,54.81393051147461,213.91482543945312,98.22828674316406
aug1_44_18.PNG,392,271,UK_PP_dob,155.07347106933594,69.20072937011719,231.672607421875,143.89939880371094
aug1_44_18.PNG,392,271,UK_PP_address,173.501220703125,114.17716979980469,224.9975128173828,164.48875427246094
aug1_44_18.PNG,392,271,UK_PP_id,325.6911315917969,121.40956115722656,379.3207702636719,173.82980346679688
aug1_64_18.PNG,392,271,UK_PP_fn,213.37745666503906,45.66869354248047,243.0349884033203,88.21807861328125
aug1_64_18.PNG,392,271,UK_PP_ln,230.9149627685547,36.002479553222656,258.8190002441406,74.95668029785156
aug1_64_18.PNG,392,271,UK_PP_country,195.4015655517578,53.997745513916016,229.02650451660156,103.27705383300781
aug1_64_18.PNG,392,271,UK_PP_dob,176.52688598632812,62.76517105102539,230.3389434814453,152.02978515625
aug1_64_18.PNG,392,271,UK_PP_address,179.1985626220703,110.61911010742188,216.28636169433594,169.8072052001953
aug1_64_18.PNG,392,271,UK_PP_id,319.49066162109375,169.70494079589844,358.3539733886719,231.12899780273438
